Number of Records,Franchise ID,Lg ID,Name First,Name Given,Name Last,playerID (Master.csv),Player ID,Pos Team ID,Starting Pos,Team ID,Year ID
1,PIT,NL,Andrew,Andrew Stefan,McCutchen,mccutan01,mccutan01,PIT,,PIT,2014
1,CIN,NL,Devin,Devin Douglas,Mesoraco,mesorde01,mesorde01,CIN,,CIN,2014
1,STL,NL,Yadier,Yadier Benjamin,Molina,molinya01,molinya01,SLN,,SLN,2014
1,ARI,NL,Miguel,Miguel Angel,Montero,montemi01,montemi01,ARI,,ARI,2014
1,NYM,NL,Daniel,Daniel Thomas,Murphy,murphda08,murphda08,NYN,,NYN,2014
1,STL,NL,Pat,Patrick John,Neshek,neshepa01,neshepa01,SLN,,SLN,2014
1,MIL,NL,Aramis,Aramis,Ramirez,ramirar01,ramirar01,MIL,,MIL,2014
1,CHC,NL,Anthony,Anthony Vincent,Rizzo,rizzoan01,rizzoan01,CHN,,CHN,2014
1,MIL,NL,Francisco,Francisco Jose,Rodriguez,rodrifr03,rodrifr03,MIL,,MIL,2014
1,SDP,NL,Tyson,Tyson William,Ross,rossty01,rossty01,SDN,,SDN,2014
1,CHC,NL,Jeff,Jeffrey Alan,Samardzija,samarje01,samarje01,CHN,,CHN,2014
1,FLO,NL,Giancarlo,Giancarlo Cruz-Michael,Stanton,stantmi03,stantmi03,MIA,,MIA,2014
1,SDP,NL,Huston,Huston Lowell,Street,streehu01,streehu01,SDN,,SDN,2014
1,STL,NL,Adam,Adam Parrish,Wainwright,wainwad01,wainwad01,SLN,,SLN,2014
1,PIT,NL,Tony,Anthony Michael,Watson,watsoto01,watsoto01,PIT,,PIT,2014
1,WSN,NL,Jordan,Jordan M.,Zimmermann,zimmejo02,zimmejo02,WAS,,WAS,2014
1,ANA,AL,Albert,Jose Alberto,Pujols,pujolal01,pujolal01,LAA,3,LAA,2015
1,ANA,AL,Mike,Michael Nelson,Trout,troutmi01,troutmi01,LAA,8,LAA,2015
1,HOU,AL,Dallas,Dallas,Keuchel,keuchda01,keuchda01,HOU,1,HOU,2015
1,HOU,AL,Jose,Jose Carlos,Altuve,altuvjo01,altuvjo01,HOU,4,HOU,2015
1,OAK,AL,Stephen,Stephen Guy,Vogt,vogtst01,vogtst01,OAK,,OAK,2015
1,TOR,AL,Josh,Joshua Adam,Donaldson,donaljo02,donaljo02,TOR,5,TOR,2015
1,TOR,AL,Russell,Russell Nathan Coltrane,Martin,martiru01,martiru01,TOR,,TOR,2015
1,CLE,AL,Jason,Jason Michael,Kipnis,kipnija01,kipnija01,CLE,,CLE,2015
1,SEA,AL,Nelson,Nelson Ramon,Cruz,cruzne02,cruzne02,SEA,0,SEA,2015
1,SEA,AL,Felix,Felix Abraham,Hernandez,hernafe02,hernafe02,SEA,,SEA,2015
1,BAL,AL,Adam,Adam La Marque,Jones,jonesad01,jonesad01,BAL,7,BAL,2015
1,BAL,AL,Manny,Manuel Arturo,Machado,machama01,machama01,BAL,,BAL,2015
1,BAL,AL,Zach,Zachary Grant,Britton,brittza01,brittza01,BAL,,BAL,2015
1,TEX,AL,Prince,Prince Semien,Fielder,fieldpr01,fieldpr01,TEX,,TEX,2015
1,TBD,AL,Chris,Christopher Alan,Archer,archech01,archech01,TBA,,TBA,2015
1,BOS,AL,Brock,Brock Wyatt,Holt,holtbr01,holtbr01,BOS,,BOS,2015
1,KCR,AL,Salvador,Salvador Johan,Perez,perezsa02,perezsa02,KCA,2,KCA,2015
1,KCR,AL,Alcides,Alcides,Escobar,escobal02,escobal02,KCA,6,KCA,2015
1,KCR,AL,Lorenzo,Lorenzo Lamar,Cain,cainlo01,cainlo01,KCA,9,KCA,2015
1,KCR,AL,Mike,Michael Christopher,Moustakas,moustmi01,moustmi01,KCA,,KCA,2015
1,KCR,AL,Wade,Wade Allen,Davis,daviswa01,daviswa01,KCA,,KCA,2015
1,DET,AL,David,David Taylor,Price,priceda01,priceda01,DET,,DET,2015
1,DET,AL,J. D.,Julio Daniel,Martinez,martijd02,martijd02,DET,,DET,2015
1,DET,AL,Jose,Jose Antonio,Iglesias,iglesjo01,iglesjo01,DET,,DET,2015
1,MIN,AL,Brian,James Brian,Dozier,doziebr01,doziebr01,MIN,,MIN,2015
1,MIN,AL,Glen,Glen Weston,Perkins,perkigl01,perkigl01,MIN,,MIN,2015
1,NYY,AL,Brett,Brett M.,Gardner,gardnbr01,gardnbr01,NYA,,NYA,2015
1,NYY,AL,Dellin,Dellin,Betances,betande01,betande01,NYA,,NYA,2015
1,NYY,AL,Mark,Mark Charles,Teixeira,teixema01,teixema01,NYA,,NYA,2015
1,MIL,NL,Francisco,Francisco Jose,Rodriguez,rodrifr03,rodrifr03,MIL,,MIL,2015
1,MIL,NL,Ryan,Ryan Joseph,Braun,braunry02,braunry02,MIL,,MIL,2015
1,STL,NL,Jhonny,Jhonny Antonio,Peralta,peraljh01,peraljh01,SLN,6,SLN,2015
1,STL,NL,Yadier,Yadier Benjamin,Molina,molinya01,molinya01,SLN,,SLN,2015
1,CHC,NL,Anthony,Anthony Vincent,Rizzo,rizzoan01,rizzoan01,CHN,0,CHN,2015
1,CHC,NL,Kris,Kristopher Lee,Bryant,bryankr01,bryankr01,CHN,,CHN,2015
1,ARI,NL,Paul,Paul Edward,Goldschmidt,goldspa01,goldspa01,ARI,3,ARI,2015
1,ARI,NL,A. J.,Allen Lorenz,Pollock,polloaj01,polloaj01,ARI,,ARI,2015
1,LAD,NL,Zack,Donald Zachary,Greinke,greinza01,greinza01,LAN,1,LAN,2015
1,LAD,NL,Joc,Joc Russell,Pederson,pederjo01,pederjo01,LAN,7,LAN,2015
1,LAD,NL,Adrian,Adrian Sabin,Gonzalez,gonzaad01,gonzaad01,LAN,,LAN,2015
1,LAD,NL,Clayton,Clayton Edward,Kershaw,kershcl01,kershcl01,LAN,,LAN,2015
1,LAD,NL,Yasmani,Yasmani,Grandal,grandya01,grandya01,LAN,,LAN,2015
1,SFG,NL,Buster,Gerald Dempsey,Posey,poseybu01,poseybu01,SFN,2,SFN,2015
1,SFG,NL,Brandon,Brandon Michael,Crawford,crawfbr01,crawfbr01,SFN,,SFN,2015
1,SFG,NL,Joe,Joseph Matthew,Panik,panikjo01,panikjo01,SFN,,SFN,2015
1,SFG,NL,Madison,Madison Kyle,Bumgarner,bumgama01,bumgama01,SFN,,SFN,2015
1,NYM,NL,Jacob,Jacob Anthony,deGrom,degroja01,degroja01,NYN,,NYN,2015
1,WSN,NL,Bryce,Bryce Aron Max,Harper,harpebr03,harpebr03,WAS,9,WAS,2015
1,SDP,NL,Justin,Justin Irvin,Upton,uptonju01,uptonju01,SDN,,SDN,2015
1,PIT,NL,Andrew,Andrew Stefan,McCutchen,mccutan01,mccutan01,PIT,8,PIT,2015
1,PIT,NL,Gerrit,Gerrit Alan,Cole,colege01,colege01,PIT,,PIT,2015
1,PIT,NL,Mark,Mark D.,Melancon,melanma01,melanma01,PIT,,PIT,2015
1,CIN,NL,Todd,Todd Brian,Frazier,frazito01,frazito01,CIN,5,CIN,2015
1,CIN,NL,Aroldis,Albertin Aroldis,Chapman,chapmar01,chapmar01,CIN,,CIN,2015
1,COL,NL,DJ,David John,LeMahieu,lemahdj01,lemahdj01,COL,4,COL,2015
1,COL,NL,Nolan,Nolan James,Arenado,arenano01,arenano01,COL,,COL,2015
1,COL,NL,Troy,Troy Trever,Tulowitzki,tulowtr01,tulowtr01,COL,,COL,2015
1,ANA,AL,Hector,Hector Felipe,Santiago,santihe01,santihe01,LAA,,LAA,2015
1,OAK,AL,Sonny,Sonny Douglas,Gray,grayso01,grayso01,OAK,,OAK,2015
1,TOR,AL,Jose,Jose Antonio,Bautista,bautijo02,bautijo02,TOR,,TOR,2015
1,ATL,NL,Shelby,Shelby Charles,Miller,millesh01,millesh01,ATL,,ATL,2015
1,STL,NL,Carlos,Carlos Ernesto,Martinez,martica04,martica04,SLN,,SLN,2015
1,STL,NL,Michael,Michael Joseph,Wacha,wachami01,wachami01,SLN,,SLN,2015
1,STL,NL,Trevor,Trevor Jordan,Rosenthal,rosentr01,rosentr01,SLN,,SLN,2015
1,STL,NL,Matt,Matthew Thomas,Holliday,hollima01,hollima01,SLN,,SLN,2015
1,FLO,NL,Dee,Devaris,Gordon,gordode01,gordode01,MIA,,MIA,2015
1,FLO,NL,Giancarlo,Giancarlo Cruz-Michael,Stanton,stantmi03,stantmi03,MIA,,MIA,2015
1,WSN,NL,Max,Maxwell M.,Scherzer,scherma01,scherma01,WAS,,WAS,2015
1,BAL,AL,Darren,Darren Christopher,O'Day,odayda01,odayda01,BAL,,BAL,2015
1,PHI,NL,Jonathan,Jonathan Robert,Papelbon,papeljo01,papeljo01,PHI,,PHI,2015
1,PIT,NL,A. J.,Allan James,Burnett,burneaj01,burneaj01,PIT,,PIT,2015
1,TBD,AL,Brad,Bradley George,Boxberger,boxbebr01,boxbebr01,TBA,,TBA,2015
1,KCR,AL,Alex,Alex Jonathan,Gordon,gordoal01,gordoal01,KCA,,KCA,2015
1,KCR,AL,Kelvin,Kelvin De Jesus,Herrera,herreke01,herreke01,KCA,,KCA,2015
1,DET,AL,Miguel,Jose Miguel,Cabrera,cabremi01,cabremi01,DET,,DET,2015
1,CHW,AL,Chris,Christopher,Sale,salech01,salech01,CHA,,CHA,2015
1,HOU,AL,Jose,Jose Carlos,Altuve,altuvjo01,altuvjo01,HOU,4,HOU,2016
1,BAL,AL,Brad,Brad,Brach,brachbr01,brachbr01,BAL,,BAL,2016
1,BAL,AL,Zach,Zachary Grant,Britton,brittza01,brittza01,BAL,,BAL,2016
1,BOS,AL,Mookie,Markus Lynn,Betts,bettsmo01,bettsmo01,BOS,9,BOS,2016
1,BOS,AL,Xander,Xander Jan,Bogaerts,bogaexa01,bogaexa01,BOS,6,BOS,2016
1,BOS,AL,Jackie,Jackie,Bradley,bradlja02,bradlja02,BOS,7,BOS,2016
1,NYY,AL,Carlos,Carlos Ivan,Beltran,beltrca01,beltrca01,NYA,,NYA,2016
1,NYY,AL,Dellin,Dellin,Betances,betande01,betande01,NYA,,NYA,2016
1,DET,AL,Miguel,Jose Miguel,Cabrera,cabremi01,cabremi01,DET,,DET,2016
1,KCR,AL,Wade,Wade Allen,Davis,daviswa01,daviswa01,KCA,,KCA,2016
1,SEA,AL,Robinson,Robinson Jose,Cano,canoro01,canoro01,SEA,,SEA,2016
1,TBD,AL,Alex,Alexander Manuel,Colome,colomal01,colomal01,TBA,,TBA,2016
1,TEX,AL,Ian,Ian M.,Desmond,desmoia01,desmoia01,TEX,,TEX,2016
1,TOR,AL,Josh,Joshua Adam,Donaldson,donaljo02,donaljo02,TOR,,TOR,2016
1,TOR,AL,Edwin,Edwin Elpidio,Encarnacion,encared01,encared01,TOR,,TOR,2016
1,TOR,AL,Marco,Marco Rene,Estrada,estrama01,estrama01,TOR,,TOR,2016
1,TEX,AL,Cole,Colbert Michael,Hamels,hamelco01,hamelco01,TEX,,TEX,2016
1,HOU,AL,Will,William Taylor,Harris,harriwi02,harriwi02,HOU,,HOU,2016
1,KCR,AL,Kelvin,Kelvin De Jesus,Herrera,herreke01,herreke01,KCA,,KCA,2016
1,KCR,AL,Eric,Eric John,Hosmer,hosmeer01,hosmeer01,KCA,3,KCA,2016
1,BOS,AL,Craig,Craig Michael,Kimbrel,kimbrcr01,kimbrcr01,BOS,,BOS,2016
1,CLE,AL,Corey,Corey Scott,Kluber,klubeco01,klubeco01,CLE,,CLE,2016
1,CLE,AL,Francisco,Francisco Miguel,Lindor,lindofr01,lindofr01,CLE,,CLE,2016
1,BAL,AL,Manny,Manuel Arturo,Machado,machama01,machama01,BAL,5,BAL,2016
1,NYY,AL,Andrew,Andrew Mark,Miller,millean01,millean01,NYA,,NYA,2016
1,MIN,AL,Eduardo,Eduardo Michelle,Nunez,nunezed02,nunezed02,MIN,,MIN,2016
1,BOS,AL,David,David Americo,Ortiz,ortizda01,ortizda01,BOS,0,BOS,2016
1,KCR,AL,Salvador,Salvador Johan,Perez,perezsa02,perezsa02,KCA,2,KCA,2016
1,CHW,AL,Jose,Jose Guillermo,Quintana,quintjo01,quintjo01,CHA,,CHA,2016
1,CLE,AL,Danny,Daniel Dariel,Salazar,salazda01,salazda01,CLE,,CLE,2016
1,CHW,AL,Chris,Christopher,Sale,salech01,salech01,CHA,1,CHA,2016
1,TOR,AL,Aaron,Aaron Jacob,Sanchez,sanchaa01,sanchaa01,TOR,,TOR,2016
1,TOR,AL,Michael,Michael Edward Brett,Saunders,saundmi01,saundmi01,TOR,,TOR,2016
1,ANA,AL,Mike,Michael Nelson,Trout,troutmi01,troutmi01,LAA,8,LAA,2016
1,BAL,AL,Mark,Mark Daniel,Trumbo,trumbma01,trumbma01,BAL,,BAL,2016
1,OAK,AL,Stephen,Stephen Guy,Vogt,vogtst01,vogtst01,OAK,,OAK,2016
1,BAL,AL,Matt,Matthew Richard,Wieters,wietema01,wietema01,BAL,,BAL,2016
1,BOS,AL,Steven,Steven Richard,Wright,wrighst01,wrighst01,BOS,,BOS,2016
1,COL,NL,Nolan,Nolan James,Arenado,arenano01,arenano01,COL,,COL,2016
1,CHC,NL,Jake,Jacob Joseph,Arrieta,arrieja01,arrieja01,CHN,,CHN,2016
1,CHC,NL,Kris,Kristopher Lee,Bryant,bryankr01,bryankr01,CHN,5,CHN,2016
1,CHC,NL,Dexter,William Dexter,Fowler,fowlede01,fowlede01,CHN,,CHN,2016
1,SFG,NL,Brandon,Brandon Kyle,Belt,beltbr01,beltbr01,SFN,,SFN,2016
1,SFG,NL,Madison,Madison Kyle,Bumgarner,bumgama01,bumgama01,SFN,,SFN,2016
1,SFG,NL,Johnny,Johnny,Cueto,cuetojo01,cuetojo01,SFN,1,SFN,2016
1,CIN,NL,Jay,Jay Allen,Bruce,bruceja01,bruceja01,CIN,,CIN,2016
1,CIN,NL,Adam,Adam Lynn,Duvall,duvalad01,duvalad01,CIN,,CIN,2016
1,STL,NL,Matt,Matthew Martin,Carpenter,carpema01,carpema01,SLN,,SLN,2016
1,STL,NL,Aledmys,Aledmys,Diaz,diazal02,diazal02,SLN,,SLN,2016
1,NYM,NL,Yoenis,Yoenis,Cespedes,cespeyo01,cespeyo01,NYN,,NYN,2016
1,NYM,NL,Bartolo,Bartolo,Colon,colonba01,colonba01,NYN,,NYN,2016
1,NYM,NL,Jeurys,Jeurys,Familia,familje01,familje01,NYN,,NYN,2016
1,FLO,NL,Jose,Jose D.,Fernandez,fernajo02,fernajo02,MIA,,MIA,2016
1,ARI,NL,Paul,Paul Edward,Goldschmidt,goldspa01,goldspa01,ARI,,ARI,2016
1,COL,NL,Carlos,Carlos Eduardo,Gonzalez,gonzaca01,gonzaca01,COL,7,COL,2016
1,WSN,NL,Bryce,Bryce Aron Max,Harper,harpebr03,harpebr03,WAS,9,WAS,2016
1,PHI,NL,Odubel,David Odubel,Herrera,herreod01,herreod01,PHI,,PHI,2016
1,LAD,NL,Kenley,Kenley Geronimo,Jansen,janseke01,janseke01,LAN,,LAN,2016
1,LAD,NL,Clayton,Clayton Edward,Kershaw,kershcl01,kershcl01,LAN,,LAN,2016
1,CHC,NL,Jon,Jonathan Tyler,Lester,lestejo01,lestejo01,CHN,,CHN,2016
1,MIL,NL,Jonathan,Jonathan Charles,Lucroy,lucrojo01,lucrojo01,MIL,,MIL,2016
1,PIT,NL,Starling,Starling Javier,Marte,martest01,martest01,PIT,,PIT,2016
1,PIT,NL,Mark,Mark D.,Melancon,melanma01,melanma01,PIT,,PIT,2016
1,WSN,NL,Daniel,Daniel Thomas,Murphy,murphda08,murphda08,WAS,,WAS,2016
1,SDP,NL,Wil,William Bradford,Myers,myerswi01,myerswi01,SDN,0,SDN,2016
1,FLO,NL,Marcell,Marcell,Ozuna,ozunama01,ozunama01,MIA,8,MIA,2016
1,SDP,NL,Drew,Thomas Andrew,Pomeranz,pomerdr01,pomerdr01,SDN,,SDN,2016
1,SFG,NL,Buster,Gerald Dempsey,Posey,poseybu01,poseybu01,SFN,2,SFN,2016
1,FLO,NL,A. J.,Alejandro,Ramos,ramosaj01,ramosaj01,MIA,,MIA,2016
1,WSN,NL,Wilson,Wilson Abraham,Ramos,ramoswi01,ramoswi01,WAS,,WAS,2016
1,CHC,NL,Anthony,Anthony Vincent,Rizzo,rizzoan01,rizzoan01,CHN,3,CHN,2016
1,FLO,NL,Fernando,Fernando,Rodney,rodnefe01,rodnefe01,MIA,,MIA,2016
1,CHC,NL,Addison,Addison Warren,Russell,russead02,russead02,CHN,6,CHN,2016
1,WSN,NL,Max,Maxwell M.,Scherzer,scherma01,scherma01,WAS,,WAS,2016
1,LAD,NL,Corey,Corey Drew,Seager,seageco01,seageco01,LAN,,LAN,2016
1,WSN,NL,Stephen,Stephen James,Strasburg,strasst01,strasst01,WAS,,WAS,2016
1,NYM,NL,Noah,Noah Seth,Syndergaard,syndeno01,syndeno01,NYN,,NYN,2016
1,ATL,NL,Julio,Julio Alberto,Teheran,teherju01,teherju01,ATL,,ATL,2016
1,CHC,NL,Ben,Benjamin Thomas,Zobrist,zobribe01,zobribe01,CHN,4,CHN,2016
